DutNum;RunNum;DutID;Irrad;Rotation;RotationSensor;RotationStage;NegRotation;BiasVolt;SensorTemp;BeamEnergy;B;CalculatedB;Current on Power supply;
2;2338;7;5E+15;0;;;0;-500;-23.6;4.4;0;0.0012827;0;
2;2343;6;2E+15;1;;;-1;-500;-23.6;4.4;0;0.0012827;0;
2;2343;7;5E+15;1;;;-1;-500;-23.6;4.4;0;0.0012827;0;
2;2344;6;2E+15;2;;;-2;-500;-23.67;4.4;0;0.0012827;0;
2;2344;7;5E+15;2;;;-2;-500;-23.67;4.4;0;0.0012827;0;
2;2345;6;2E+15;3;;;-3;-500;-23.67;4.4;0;0.0012827;0;
2;2345;7;5E+15;3;;;-3;-500;-23.67;4.4;0;0.0012827;0;
3;3044;6;5E+14_An;-20;;;20;-500;-24.09;4.4;0;0.0012827;0;
3;3044;7;1E+15_An;-20;;;20;-500;-24.09;4.4;0;0.0012827;0;
3;3045;6;5E+14_An;-16;;;16;-500;-24.06;4.4;0;0.0012827;0;
3;3045;7;1E+15_An;-16;;;16;-500;-24.06;4.4;0;0.0012827;0;
3;3046;6;5E+14_An;-12;;;12;-500;-24.11;4.4;0;0.0012827;0;
3;3046;7;1E+15_An;-12;;;12;-500;-24.11;4.4;0;0.0012827;0;
3;3047;6;5E+14_An;-10;;;10;-500;-24.18;4.4;0;0.0012827;0;
3;3047;7;1E+15_An;-10;;;10;-500;-24.18;4.4;0;0.0012827;0;
3;3048;6;5E+14_An;-8;;;8;-500;-24.25;4.4;0;0.0012827;0;
3;3048;7;1E+15_An;-8;;;8;-500;-24.25;4.4;0;0.0012827;0;
3;3049;6;5E+14_An;-7;;;7;-500;-24.22;4.4;0;0.0012827;0;
3;3049;7;1E+15_An;-7;;;7;-500;-24.22;4.4;0;0.0012827;0;
3;3050;6;5E+14_An;-6;;;6;-500;-24.25;4.4;0;0.0012827;0;
3;3050;7;1E+15_An;-6;;;6;-500;-24.25;4.4;0;0.0012827;0;
3;3051;6;5E+14_An;-5;;;5;-500;-24.29;4.4;0;0.0012827;0;
3;3051;7;1E+15_An;-5;;;5;-500;-24.29;4.4;0;0.0012827;0;
3;3052;6;5E+14_An;-4;;;4;-500;-24.33;4.4;0;0.0012827;0;
3;3052;7;1E+15_An;-4;;;4;-500;-24.33;4.4;0;0.0012827;0;
3;3053;6;5E+14_An;-3;;;3;-500;-24.31;4.4;0;0.0012827;0;
3;3053;7;1E+15_An;-3;;;3;-500;-24.31;4.4;0;0.0012827;0;
3;3054;6;5E+14_An;-2;;;2;-500;-24.34;4.4;0;0.0012827;0;
3;3054;7;1E+15_An;-2;;;2;-500;-24.34;4.4;0;0.0012827;0;
3;3055;6;5E+14_An;-1;;;1;-500;-24.32;4.4;0;0.0012827;0;
3;3055;7;1E+15_An;-1;;;1;-500;-24.32;4.4;0;0.0012827;0;
3;3056;6;5E+14_An;0;;;0;-500;-24.38;4.4;0;0.0012827;0;
3;3056;7;1E+15_An;0;;;0;-500;-24.38;4.4;0;0.0012827;0;
3;3061;6;5E+14_An;1;;;-1;-500;-24.37;4.4;0;0.0012827;0;
3;3061;7;1E+15_An;1;;;-1;-500;-24.37;4.4;0;0.0012827;0;
3;3062;6;5E+14_An;2;;;-2;-500;-24.42;4.4;0;0.0012827;0;
3;3062;7;1E+15_An;2;;;-2;-500;-24.42;4.4;0;0.0012827;0;
3;3063;6;5E+14_An;3;;;-3;-500;-24.44;4.4;0;0.0012827;0;
3;3063;7;1E+15_An;3;;;-3;-500;-24.44;4.4;0;0.0012827;0;
3;3064;6;5E+14_An;4;;;-4;-500;-24.46;4.4;0;0.0012827;0;
3;3064;7;1E+15_An;4;;;-4;-500;-24.46;4.4;0;0.0012827;0;
3;3065;6;5E+14_An;5;;;-5;-500;-24.49;4.4;0;0.0012827;0;
3;3065;7;1E+15_An;5;;;-5;-500;-24.49;4.4;0;0.0012827;0;
3;3066;6;5E+14_An;6;;;-6;-500;-24.44;4.4;0;0.0012827;0;
3;3066;7;1E+15_An;6;;;-6;-500;-24.44;4.4;0;0.0012827;0;
3;3067;6;5E+14_An;7;;;-7;-500;-24.41;4.4;0;0.0012827;0;
3;3067;7;1E+15_An;7;;;-7;-500;-24.41;4.4;0;0.0012827;0;
3;3068;6;5E+14_An;8;;;-8;-500;-24.48;4.4;0;0.0012827;0;
3;3068;7;1E+15_An;8;;;-8;-500;-24.48;4.4;0;0.0012827;0;
3;3069;6;5E+14_An;10;;;-10;-500;-24.37;4.4;0;0.0012827;0;
3;3069;7;1E+15_An;10;;;-10;-500;-24.37;4.4;0;0.0012827;0;
3;3070;6;5E+14_An;12;;;-12;-500;-24.46;4.4;0;0.0012827;0;
3;3070;7;1E+15_An;12;;;-12;-500;-24.46;4.4;0;0.0012827;0;
3;3071;6;5E+14_An;16;;;-16;-500;-24.48;4.4;0;0.0012827;0;
3;3071;7;1E+15_An;16;;;-16;-500;-24.48;4.4;0;0.0012827;0;
3;3072;6;5E+14_An;20;;;-20;-500;-24.45;4.4;0;0.0012827;0;
3;3072;7;1E+15_An;20;;;-20;-500;-24.45;4.4;0;0.0012827;0;
3;3080;6;5E+14_An;20;;;-20;-500;-24.33;4.4;1;1.022317832;441.09;
3;3080;7;1E+15_An;20;;;-20;-500;-24.33;4.4;1;1.022317832;441.09;
3;3081;6;5E+14_An;16;;;-16;-500;-24.29;4.4;1;1.022317832;441.09;
3;3081;7;1E+15_An;16;;;-16;-500;-24.29;4.4;1;1.022317832;441.09;
3;3082;6;5E+14_An;12;;;-12;-500;-24.31;4.4;1;1.022317832;441.09;
3;3082;7;1E+15_An;12;;;-12;-500;-24.31;4.4;1;1.022317832;441.09;
3;3083;6;5E+14_An;10;;;-10;-500;-24.23;4.4;1;1.022317832;441.09;
3;3083;7;1E+15_An;10;;;-10;-500;-24.23;4.4;1;1.022317832;441.09;
3;3084;6;5E+14_An;8;;;-8;-500;-24.19;4.4;1;1.022317832;441.09;
3;3084;7;1E+15_An;8;;;-8;-500;-24.19;4.4;1;1.022317832;441.09;
3;3085;6;5E+14_An;7;;;-7;-500;-24.14;4.4;1;1.022317832;441.09;
3;3085;7;1E+15_An;7;;;-7;-500;-24.14;4.4;1;1.022317832;441.09;
3;3086;6;5E+14_An;6;;;-6;-500;-24.15;4.4;1;1.022317832;441.09;
3;3086;7;1E+15_An;6;;;-6;-500;-24.15;4.4;1;1.022317832;441.09;
3;3087;6;5E+14_An;5;;;-5;-500;-24.14;4.4;1;1.022317832;441.09;
3;3087;7;1E+15_An;5;;;-5;-500;-24.14;4.4;1;1.022317832;441.09;
3;3088;6;5E+14_An;4;;;-4;-500;-24.12;4.4;1;1.022317832;441.09;
3;3088;7;1E+15_An;4;;;-4;-500;-24.12;4.4;1;1.022317832;441.09;
3;3090;6;5E+14_An;3;;;-3;-500;-24.08;4.4;1;1.022317832;441.09;
3;3090;7;1E+15_An;3;;;-3;-500;-24.08;4.4;1;1.022317832;441.09;
3;3091;6;5E+14_An;2;;;-2;-500;-24.08;4.4;1;1.022317832;441.09;
3;3091;7;1E+15_An;2;;;-2;-500;-24.08;4.4;1;1.022317832;441.09;
3;3092;6;5E+14_An;1;;;-1;-500;-24.06;4.4;1;1.022317832;441.09;
3;3092;7;1E+15_An;1;;;-1;-500;-24.06;4.4;1;1.022317832;441.09;
3;3093;6;5E+14_An;0;;;0;-500;-24.12;4.4;1;1.022317832;441.09;
3;3093;7;1E+15_An;0;;;0;-500;-24.12;4.4;1;1.022317832;441.09;
3;3098;6;5E+14_An;-1;;;1;-500;-24.05;4.4;1;1.022317832;441.09;
3;3098;7;1E+15_An;-1;;;1;-500;-24.05;4.4;1;1.022317832;441.09;
3;3099;6;5E+14_An;-2;;;2;-500;-24.05;4.4;1;1.022317832;441.09;
3;3099;7;1E+15_An;-2;;;2;-500;-24.05;4.4;1;1.022317832;441.09;
3;3100;6;5E+14_An;-3;;;3;-500;-24.05;4.4;1;1.022317832;441.09;
3;3100;7;1E+15_An;-3;;;3;-500;-24.05;4.4;1;1.022317832;441.09;
3;3101;6;5E+14_An;-4;;;4;-500;-24.07;4.4;1;1.022317832;441.09;
3;3101;7;1E+15_An;-4;;;4;-500;-24.07;4.4;1;1.022317832;441.09;
3;3102;6;5E+14_An;-5;;;5;-500;-24.13;4.4;1;1.022317832;441.09;
3;3102;7;1E+15_An;-5;;;5;-500;-24.13;4.4;1;1.022317832;441.09;
3;3103;6;5E+14_An;-6;;;6;-500;-24;4.4;1;1.022317832;441.09;
3;3103;7;1E+15_An;-6;;;6;-500;-24;4.4;1;1.022317832;441.09;
3;3104;6;5E+14_An;-7;;;7;-500;-24.2;4.4;1;1.022317832;441.09;
3;3104;7;1E+15_An;-7;;;7;-500;-24.2;4.4;1;1.022317832;441.09;
3;3106;6;5E+14_An;-8;;;8;-500;-24.18;4.4;1;1.022317832;441.09;
3;3106;7;1E+15_An;-8;;;8;-500;-24.18;4.4;1;1.022317832;441.09;
3;3107;6;5E+14_An;-10;;;10;-500;-24.01;4.4;1;1.022317832;441.09;
3;3107;7;1E+15_An;-10;;;10;-500;-24.01;4.4;1;1.022317832;441.09;
3;3108;6;5E+14_An;-12;;;12;-500;-23.96;4.4;1;1.022317832;441.09;
3;3108;7;1E+15_An;-12;;;12;-500;-23.96;4.4;1;1.022317832;441.09;
3;3110;6;5E+14_An;-16;;;16;-500;-24.03;4.4;1;1.022317832;441.09;
3;3110;7;1E+15_An;-16;;;16;-500;-24.03;4.4;1;1.022317832;441.09;
3;3111;6;5E+14_An;-20;;;20;-500;-24;4.4;1;1.022317832;441.09;
3;3111;7;1E+15_An;-20;;;20;-500;-24;4.4;1;1.022317832;441.09;
3;3120;6;5E+14_An;-20;;;20;-500;-23.89;4.4;0.75;0.7669028;330.75;
3;3120;7;1E+15_An;-20;;;20;-500;-23.89;4.4;0.75;0.7669028;330.75;
3;3121;6;5E+14_An;-16;;;16;-500;-23.83;4.4;0.75;0.7669028;330.75;
3;3121;7;1E+15_An;-16;;;16;-500;-23.83;4.4;0.75;0.7669028;330.75;
3;3122;6;5E+14_An;-12;;;12;-500;-23.8;4.4;0.75;0.7669028;330.75;
3;3122;7;1E+15_An;-12;;;12;-500;-23.8;4.4;0.75;0.7669028;330.75;
3;3123;6;5E+14_An;-10;;;10;-500;-23.82;4.4;0.75;0.7669028;330.75;
3;3123;7;1E+15_An;-10;;;10;-500;-23.82;4.4;0.75;0.7669028;330.75;
3;3124;6;5E+14_An;-8;;;8;-500;-23.77;4.4;0.75;0.7669028;330.75;
3;3124;7;1E+15_An;-8;;;8;-500;-23.77;4.4;0.75;0.7669028;330.75;
3;3125;6;5E+14_An;-7;;;7;-500;-23.9;4.4;0.75;0.7669028;330.75;
3;3125;7;1E+15_An;-7;;;7;-500;-23.9;4.4;0.75;0.7669028;330.75;
3;3126;6;5E+14_An;-6;;;6;-500;-23.9;4.4;0.75;0.7669028;330.75;
3;3126;7;1E+15_An;-6;;;6;-500;-23.9;4.4;0.75;0.7669028;330.75;
3;3127;6;5E+14_An;-5;;;5;-500;-23.81;4.4;0.75;0.7669028;330.75;
3;3127;7;1E+15_An;-5;;;5;-500;-23.81;4.4;0.75;0.7669028;330.75;
3;3128;6;5E+14_An;-4;;;4;-500;-23.8;4.4;0.75;0.7669028;330.75;
3;3128;7;1E+15_An;-4;;;4;-500;-23.8;4.4;0.75;0.7669028;330.75;
3;3129;6;5E+14_An;-3;;;3;-500;-24.1;4.4;0.75;0.7669028;330.75;
3;3129;7;1E+15_An;-3;;;3;-500;-24.1;4.4;0.75;0.7669028;330.75;
3;3130;6;5E+14_An;-2;;;2;-500;-24.3;4.4;0.75;0.7669028;330.75;
3;3130;7;1E+15_An;-2;;;2;-500;-24.3;4.4;0.75;0.7669028;330.75;
3;3131;6;5E+14_An;-1;;;1;-500;-24.1;4.4;0.75;0.7669028;330.75;
3;3131;7;1E+15_An;-1;;;1;-500;-24.1;4.4;0.75;0.7669028;330.75;
3;3135;6;5E+14_An;0;;;0;-500;-23.89;4.4;0.75;0.7669028;330.75;
3;3135;7;1E+15_An;0;;;0;-500;-23.89;4.4;0.75;0.7669028;330.75;
3;3136;6;5E+14_An;1;;;-1;-500;-23.79;4.4;0.75;0.7669028;330.75;
3;3136;7;1E+15_An;1;;;-1;-500;-23.79;4.4;0.75;0.7669028;330.75;
3;3137;6;5E+14_An;2;;;-2;-500;-23.72;4.4;0.75;0.7669028;330.75;
3;3137;7;1E+15_An;2;;;-2;-500;-23.72;4.4;0.75;0.7669028;330.75;
3;3138;6;5E+14_An;3;;;-3;-500;-23.65;4.4;0.75;0.7669028;330.75;
3;3138;7;1E+15_An;3;;;-3;-500;-23.65;4.4;0.75;0.7669028;330.75;
3;3139;6;5E+14_An;4;;;-4;-500;-23.66;4.4;0.75;0.7669028;330.75;
3;3139;7;1E+15_An;4;;;-4;-500;-23.66;4.4;0.75;0.7669028;330.75;
3;3140;6;5E+14_An;5;;;-5;-500;-23.7;4.4;0.75;0.7669028;330.75;
3;3140;7;1E+15_An;5;;;-5;-500;-23.7;4.4;0.75;0.7669028;330.75;
3;3143;6;5E+14_An;6;;;-6;-500;-23.71;4.4;0.75;0.7669028;330.75;
3;3143;7;1E+15_An;6;;;-6;-500;-23.71;4.4;0.75;0.7669028;330.75;
3;3144;6;5E+14_An;7;;;-7;-500;-23.76;4.4;0.75;0.7669028;330.75;
3;3144;7;1E+15_An;7;;;-7;-500;-23.76;4.4;0.75;0.7669028;330.75;
3;3145;6;5E+14_An;8;;;-8;-500;-23.79;4.4;0.75;0.7669028;330.75;
3;3145;7;1E+15_An;8;;;-8;-500;-23.79;4.4;0.75;0.7669028;330.75;
3;3146;6;5E+14_An;10;;;-10;-500;-23.77;4.4;0.75;0.7669028;330.75;
3;3146;7;1E+15_An;10;;;-10;-500;-23.77;4.4;0.75;0.7669028;330.75;
3;3147;6;5E+14_An;12;;;-12;-500;-23.79;4.4;0.75;0.7669028;330.75;
3;3147;7;1E+15_An;12;;;-12;-500;-23.79;4.4;0.75;0.7669028;330.75;
3;3148;6;5E+14_An;16;;;-16;-500;-23.79;4.4;0.75;0.7669028;330.75;
3;3148;7;1E+15_An;16;;;-16;-500;-23.79;4.4;0.75;0.7669028;330.75;
3;3149;6;5E+14_An;20;;;-20;-500;-23.83;4.4;0.75;0.7669028;330.75;
3;3149;7;1E+15_An;20;;;-20;-500;-23.83;4.4;0.75;0.7669028;330.75;
3;3157;6;5E+14_An;20;;;-20;-500;-23.83;4.4;0.5;0.51215906;220.7;
3;3157;7;1E+15_An;20;;;-20;-500;-23.83;4.4;0.5;0.51215906;220.7;
3;3158;6;5E+14_An;16;;;-16;-500;-23.85;4.4;0.5;0.51215906;220.7;
3;3158;7;1E+15_An;16;;;-16;-500;-23.85;4.4;0.5;0.51215906;220.7;
3;3159;6;5E+14_An;12;;;-12;-500;-23.84;4.4;0.5;0.51215906;220.7;
3;3159;7;1E+15_An;12;;;-12;-500;-23.84;4.4;0.5;0.51215906;220.7;
3;3160;6;5E+14_An;10;;;-10;-500;-23.83;4.4;0.5;0.51215906;220.7;
3;3160;7;1E+15_An;10;;;-10;-500;-23.83;4.4;0.5;0.51215906;220.7;
3;3161;6;5E+14_An;8;;;-8;-500;-23.86;4.4;0.5;0.51215906;220.7;
3;3161;7;1E+15_An;8;;;-8;-500;-23.86;4.4;0.5;0.51215906;220.7;
3;3162;6;5E+14_An;7;;;-7;-500;-23.82;4.4;0.5;0.51215906;220.7;
3;3162;7;1E+15_An;7;;;-7;-500;-23.82;4.4;0.5;0.51215906;220.7;
3;3163;6;5E+14_An;6;;;-6;-500;-23.83;4.4;0.5;0.51215906;220.7;
3;3163;7;1E+15_An;6;;;-6;-500;-23.83;4.4;0.5;0.51215906;220.7;
3;3164;6;5E+14_An;5;;;-5;-500;-23.8;4.4;0.5;0.51215906;220.7;
3;3164;7;1E+15_An;5;;;-5;-500;-23.8;4.4;0.5;0.51215906;220.7;
3;3165;6;5E+14_An;4;;;-4;-500;-23.73;4.4;0.5;0.51215906;220.7;
3;3165;7;1E+15_An;4;;;-4;-500;-23.73;4.4;0.5;0.51215906;220.7;
3;3171;6;5E+14_An;3;;;-3;-500;-23.7;4.4;0.5;0.51215906;220.7;
3;3171;7;1E+15_An;3;;;-3;-500;-23.7;4.4;0.5;0.51215906;220.7;
3;3172;6;5E+14_An;2;;;-2;-500;-23.7;4.4;0.5;0.51215906;220.7;
3;3172;7;1E+15_An;2;;;-2;-500;-23.7;4.4;0.5;0.51215906;220.7;
3;3173;6;5E+14_An;1;;;-1;-500;-23.7;4.4;0.5;0.51215906;220.7;
3;3173;7;1E+15_An;1;;;-1;-500;-23.7;4.4;0.5;0.51215906;220.7;
3;3174;6;5E+14_An;0;;;0;-500;-23.7;4.4;0.5;0.51215906;220.7;
3;3174;7;1E+15_An;0;;;0;-500;-23.7;4.4;0.5;0.51215906;220.7;
3;3175;6;5E+14_An;-1;;;1;-500;-23.7;4.4;0.5;0.51215906;220.7;
3;3175;7;1E+15_An;-1;;;1;-500;-23.7;4.4;0.5;0.51215906;220.7;
3;3176;6;5E+14_An;-2;;;2;-500;-23.7;4.4;0.5;0.51215906;220.7;
3;3176;7;1E+15_An;-2;;;2;-500;-23.7;4.4;0.5;0.51215906;220.7;
3;3178;6;5E+14_An;-3;;;3;-500;-23.6;4.4;0.5;0.51215906;220.7;
3;3178;7;1E+15_An;-3;;;3;-500;-23.6;4.4;0.5;0.51215906;220.7;
3;3179;6;5E+14_An;-4;;;4;-500;-23.5;4.4;0.5;0.51215906;220.7;
3;3179;7;1E+15_An;-4;;;4;-500;-23.5;4.4;0.5;0.51215906;220.7;
3;3180;6;5E+14_An;-5;;;5;-500;-23.5;4.4;0.5;0.51215906;220.7;
3;3180;7;1E+15_An;-5;;;5;-500;-23.5;4.4;0.5;0.51215906;220.7;
3;3181;6;5E+14_An;-6;;;6;-500;-23.5;4.4;0.5;0.51215906;220.7;
3;3181;7;1E+15_An;-6;;;6;-500;-23.5;4.4;0.5;0.51215906;220.7;
3;3182;6;5E+14_An;-7;;;7;-500;-23.51;4.4;0.5;0.51215906;220.7;
3;3182;7;1E+15_An;-7;;;7;-500;-23.51;4.4;0.5;0.51215906;220.7;
3;3183;6;5E+14_An;-8;;;8;-500;-23.48;4.4;0.5;0.51215906;220.7;
3;3183;7;1E+15_An;-8;;;8;-500;-23.48;4.4;0.5;0.51215906;220.7;
3;3184;6;5E+14_An;-10;;;10;-500;-23.52;4.4;0.5;0.51215906;220.7;
3;3184;7;1E+15_An;-10;;;10;-500;-23.52;4.4;0.5;0.51215906;220.7;
3;3185;6;5E+14_An;-12;;;12;-500;-23.5;4.4;0.5;0.51215906;220.7;
3;3185;7;1E+15_An;-12;;;12;-500;-23.5;4.4;0.5;0.51215906;220.7;
3;3186;6;5E+14_An;-16;;;16;-500;-23.49;4.4;0.5;0.51215906;220.7;
3;3186;7;1E+15_An;-16;;;16;-500;-23.49;4.4;0.5;0.51215906;220.7;
3;3187;6;5E+14_An;-20;;;20;-500;-23.48;4.4;0.5;0.51215906;220.7;
3;3187;7;1E+15_An;-20;;;20;-500;-23.48;4.4;0.5;0.51215906;220.7;
3;3195;6;5E+14_An;-20;;;20;-500;-23.46;4.4;0.25;0.257206988;110.56;
3;3195;7;1E+15_An;-20;;;20;-500;-23.46;4.4;0.25;0.257206988;110.56;
3;3196;6;5E+14_An;-16;;;16;-500;-23.5;4.4;0.25;0.257206988;110.56;
3;3196;7;1E+15_An;-16;;;16;-500;-23.5;4.4;0.25;0.257206988;110.56;
3;3197;6;5E+14_An;-12;;;12;-500;-23.5;4.4;0.25;0.257206988;110.56;
3;3197;7;1E+15_An;-12;;;12;-500;-23.5;4.4;0.25;0.257206988;110.56;
3;3198;6;5E+14_An;-10;;;10;-500;-23.54;4.4;0.25;0.257206988;110.56;
3;3198;7;1E+15_An;-10;;;10;-500;-23.54;4.4;0.25;0.257206988;110.56;
3;3199;6;5E+14_An;-8;;;8;-500;-23.61;4.4;0.25;0.257206988;110.56;
3;3199;7;1E+15_An;-8;;;8;-500;-23.61;4.4;0.25;0.257206988;110.56;
3;3200;6;5E+14_An;-7;;;7;-500;-23.6;4.4;0.25;0.257206988;110.56;
3;3200;7;1E+15_An;-7;;;7;-500;-23.6;4.4;0.25;0.257206988;110.56;
3;3201;6;5E+14_An;-6;;;6;-500;-23.63;4.4;0.25;0.257206988;110.56;
3;3201;7;1E+15_An;-6;;;6;-500;-23.63;4.4;0.25;0.257206988;110.56;
3;3214;6;5E+14_An;1;;;-1;-500;-23.88;4.4;0.25;0.257206988;110.56;
3;3214;7;1E+15_An;1;;;-1;-500;-23.88;4.4;0.25;0.257206988;110.56;
3;3215;6;5E+14_An;2;;;-2;-500;-23.62;4.4;0.25;0.257206988;110.56;
3;3215;7;1E+15_An;2;;;-2;-500;-23.62;4.4;0.25;0.257206988;110.56;
3;3216;6;5E+14_An;3;;;-3;-500;-23.67;4.4;0.25;0.257206988;110.56;
3;3216;7;1E+15_An;3;;;-3;-500;-23.67;4.4;0.25;0.257206988;110.56;
3;3217;6;5E+14_An;4;;;-4;-500;-23.61;4.4;0.25;0.257206988;110.56;
3;3217;7;1E+15_An;4;;;-4;-500;-23.61;4.4;0.25;0.257206988;110.56;
3;3218;6;5E+14_An;5;;;-5;-500;-23.62;4.4;0.25;0.257206988;110.56;
3;3218;7;1E+15_An;5;;;-5;-500;-23.62;4.4;0.25;0.257206988;110.56;
3;3219;6;5E+14_An;6;;;-6;-500;-23.64;4.4;0.25;0.257206988;110.56;
3;3219;7;1E+15_An;6;;;-6;-500;-23.64;4.4;0.25;0.257206988;110.56;
3;3220;6;5E+14_An;7;;;-7;-500;-23.59;4.4;0.25;0.257206988;110.56;
3;3220;7;1E+15_An;7;;;-7;-500;-23.59;4.4;0.25;0.257206988;110.56;
3;3221;6;5E+14_An;8;;;-8;-500;-23.61;4.4;0.25;0.257206988;110.56;
3;3221;7;1E+15_An;8;;;-8;-500;-23.61;4.4;0.25;0.257206988;110.56;
3;3222;6;5E+14_An;-5;;;5;-500;-23.54;4.4;0.25;0.257206988;110.56;
3;3222;7;1E+15_An;-5;;;5;-500;-23.54;4.4;0.25;0.257206988;110.56;
3;3223;6;5E+14_An;-4;;;4;-500;-23.51;4.4;0.25;0.257206988;110.56;
3;3223;7;1E+15_An;-4;;;4;-500;-23.51;4.4;0.25;0.257206988;110.56;
3;3224;6;5E+14_An;-3;;;3;-500;-23.47;4.4;0.25;0.257206988;110.56;
3;3224;7;1E+15_An;-3;;;3;-500;-23.47;4.4;0.25;0.257206988;110.56;
3;3225;6;5E+14_An;-2;;;2;-500;-23.54;4.4;0.25;0.257206988;110.56;
3;3225;7;1E+15_An;-2;;;2;-500;-23.54;4.4;0.25;0.257206988;110.56;
3;3226;6;5E+14_An;-1;;;1;-500;-23.52;4.4;0.25;0.257206988;110.56;
3;3226;7;1E+15_An;-1;;;1;-500;-23.52;4.4;0.25;0.257206988;110.56;
3;3227;6;5E+14_An;0;;;0;-500;-23.53;4.4;0.25;0.257206988;110.56;
3;3227;7;1E+15_An;0;;;0;-500;-23.53;4.4;0.25;0.257206988;110.56;
3;3231;6;5E+14_An;10;;;-10;-500;-23.53;4.4;0.25;0.257206988;110.56;
3;3231;7;1E+15_An;10;;;-10;-500;-23.53;4.4;0.25;0.257206988;110.56;
3;3232;6;5E+14_An;12;;;-12;-500;-23.52;4.4;0.25;0.257206988;110.56;
3;3232;7;1E+15_An;12;;;-12;-500;-23.52;4.4;0.25;0.257206988;110.56;
3;3233;6;5E+14_An;16;;;-16;-500;-23.5;4.4;0.25;0.257206988;110.56;
3;3233;7;1E+15_An;16;;;-16;-500;-23.5;4.4;0.25;0.257206988;110.56;
3;3234;6;5E+14_An;20;;;-20;-500;-23.53;4.4;0.25;0.257206988;110.56;
3;3234;7;1E+15_An;20;;;-20;-500;-23.53;4.4;0.25;0.257206988;110.56;
4;4003;6;0;20;20.15;;-20.15;-50;-26.7;4.4;0;0.0012827;0;
4;4003;7;0;20;20.15;;-20.15;-50;-26.7;4.4;0;0.0012827;0;
4;4004;6;0;16;15.77;;-15.77;-50;-26.72;4.4;0;0.0012827;0;
4;4004;7;0;16;15.77;;-15.77;-50;-26.72;4.4;0;0.0012827;0;
4;4005;6;0;12;12.24;;-12.24;-50;-26.69;4.4;0;0.0012827;0;
4;4005;7;0;12;12.24;;-12.24;-50;-26.69;4.4;0;0.0012827;0;
4;4006;6;0;10;9.62;;-9.62;-50;-26.68;4.4;0;0.0012827;0;
4;4006;7;0;10;9.62;;-9.62;-50;-26.68;4.4;0;0.0012827;0;
4;4007;6;0;8;8.03;;-8.03;-50;-26.64;4.4;0;0.0012827;0;
4;4007;7;0;8;8.03;;-8.03;-50;-26.64;4.4;0;0.0012827;0;
4;4008;6;0;7;6.93;;-6.93;-50;-26.63;4.4;0;0.0012827;0;
4;4008;7;0;7;6.93;;-6.93;-50;-26.63;4.4;0;0.0012827;0;
4;4009;6;0;6;5.7;;-5.7;-50;-26.57;4.4;0;0.0012827;0;
4;4009;7;0;6;5.7;;-5.7;-50;-26.57;4.4;0;0.0012827;0;
4;4010;6;0;5;4.96;;-4.96;-50;-26.57;4.4;0;0.0012827;0;
4;4010;7;0;5;4.96;;-4.96;-50;-26.57;4.4;0;0.0012827;0;
4;4011;6;0;4;3.74;;-3.74;-50;-26.56;4.4;0;0.0012827;0;
4;4011;7;0;4;3.74;;-3.74;-50;-26.56;4.4;0;0.0012827;0;
4;4012;6;0;3;2.87;;-2.87;-50;-26.53;4.4;0;0.0012827;0;
4;4012;7;0;3;2.87;;-2.87;-50;-26.53;4.4;0;0.0012827;0;
4;4013;6;0;2;1.94;;-1.94;-50;-26.52;4.4;0;0.0012827;0;
4;4013;7;0;2;1.94;;-1.94;-50;-26.52;4.4;0;0.0012827;0;
4;4014;6;0;1;1.19;;-1.19;-50;-26.49;4.4;0;0.0012827;0;
4;4014;7;0;1;1.19;;-1.19;-50;-26.49;4.4;0;0.0012827;0;
4;4015;6;0;0;-0.05;;0.05;-50;-26.48;4.4;0;0.0012827;0;
4;4015;7;0;0;-0.05;;0.05;-50;-26.48;4.4;0;0.0012827;0;
4;4021;6;0;-2;-2.07;;2.07;-50;-26.45;4.4;0;0.0012827;0;
4;4021;7;0;-2;-2.07;;2.07;-50;-26.45;4.4;0;0.0012827;0;
4;4022;6;0;-3;-3.1;;3.1;-50;-26.41;4.4;0;0.0012827;0;
4;4022;7;0;-3;-3.1;;3.1;-50;-26.41;4.4;0;0.0012827;0;
4;4023;6;0;-4;-4.1;;4.1;-50;-26.37;4.4;0;0.0012827;0;
4;4023;7;0;-4;-4.1;;4.1;-50;-26.37;4.4;0;0.0012827;0;
4;4024;6;0;-5;-4.97;;4.97;-50;-26.31;4.4;0;0.0012827;0;
4;4024;7;0;-5;-4.97;;4.97;-50;-26.31;4.4;0;0.0012827;0;
4;4025;6;0;-6;-5.84;;5.84;-50;-26.31;4.4;0;0.0012827;0;
4;4025;7;0;-6;-5.84;;5.84;-50;-26.31;4.4;0;0.0012827;0;
4;4026;6;0;-7;-6.86;;6.86;-50;-26.24;4.4;0;0.0012827;0;
4;4026;7;0;-7;-6.86;;6.86;-50;-26.24;4.4;0;0.0012827;0;
4;4027;6;0;-8;-8.08;;8.08;-50;-26.24;4.4;0;0.0012827;0;
4;4027;7;0;-8;-8.08;;8.08;-50;-26.24;4.4;0;0.0012827;0;
4;4028;6;0;-10;-9.5;;9.5;-50;-26.26;4.4;0;0.0012827;0;
4;4028;7;0;-10;-9.5;;9.5;-50;-26.26;4.4;0;0.0012827;0;
4;4029;6;0;-12;-11.97;;11.97;-50;-26.21;4.4;0;0.0012827;0;
